date,tipe,provinsi,kabupaten,nilai_idr_bn
2021-03-01,Foreign,West Nusa Tenggara,East Lombok,0.1631
2021-03-01,Foreign,West Nusa Tenggara,North Lombok,8.3363
2021-03-01,Foreign,West Nusa Tenggara,Sumbawa,0.0012
2021-03-01,Foreign,West Nusa Tenggara,West Lombok,2.8004
2021-03-01,Foreign,West Nusa Tenggara,West Sumbawa,16.0717
2021-03-01,Foreign,West Sulawesi,Central Mamuju,0.7298
2021-03-01,Foreign,West Sulawesi,Majene,0.0223
2021-03-01,Foreign,West Sulawesi,Mamasa,0.1057
2021-03-01,Foreign,West Sulawesi,Mamuju,0.3276
2021-03-01,Foreign,West Sumatera,Agam,0.0081
2021-03-01,Foreign,West Sumatera,Dharmasraya,0.38
2021-03-01,Foreign,West Sumatera,Lima Puluh Kabupaten,0.1168
2021-03-01,Foreign,West Sumatera,Mentawai Islands,0.0833
2021-03-01,Foreign,West Sumatera,Padang Pariaman,0.0247
2021-03-01,Foreign,West Sumatera,Pasaman,0.1362
2021-03-01,Foreign,West Sumatera,Solok,0.0322
2021-03-01,Foreign,West Sumatera,South Pesisir,2.8899
2021-03-01,Foreign,West Sumatera,South Solok,0.4075
2021-03-01,Foreign,West Sumatera,West Pasaman,0.5626
2021-06-01,Foreign,Aceh,Aceh Besar,0.051
2021-06-01,Foreign,Aceh,Aceh Singkil,20.0502
2021-06-01,Foreign,Aceh,Aceh Tamiang,0.5526
2021-06-01,Foreign,Aceh,Gayo Lues,0.0099
2021-06-01,Foreign,Aceh,Nagan Raya,35.8535
2021-06-01,Foreign,Aceh,Pidie,0.1197
2021-06-01,Foreign,Aceh,Simeulue,0.0417
2021-06-01,Foreign,Aceh,South Aceh,0.0033
2021-06-01,Foreign,Aceh,South East Aceh,11.704
2021-06-01,Foreign,Bali,Badung,41.6934
2021-06-01,Foreign,Bali,Buleleng,6.5009
2021-06-01,Foreign,Bali,Gianyar,11.0053
2021-06-01,Foreign,Bali,Jembrana,0.2996
2021-06-01,Foreign,Bali,Karangasem,1.5497
2021-06-01,Foreign,Bali,Klungkung,6.5684
2021-06-01,Foreign,Bali,Tabanan,13.315
2021-06-01,Foreign,Bangka Belitung,Bangka,0.0238
2021-06-01,Foreign,Bangka Belitung,Belitung,2.0199
2021-06-01,Foreign,Bangka Belitung,East Belitung,0.6658
2021-06-01,Foreign,Bangka Belitung,South Bangka,0.0333
2021-06-01,Foreign,Banten,Lebak,0.0945
2021-06-01,Foreign,Banten,Pandeglang,0.0152
2021-06-01,Foreign,Banten,Serang,88.6547
2021-06-01,Foreign,Banten,Tangerang,103.0155
2021-06-01,Foreign,Bengkulu,Kaur,0.0937
2021-06-01,Foreign,Bengkulu,Lebong,0.0332
2021-06-01,Foreign,Bengkulu,Muko Muko,1.0379
2021-06-01,Foreign,Bengkulu,North Bengkulu,0.0357
2021-06-01,Foreign,Bengkulu,Seluma,0.0062
2021-06-01,Foreign,Central Java,Banjarnegara,0.9625
2021-06-01,Foreign,Central Java,Banyumas,1.7169
2021-06-01,Foreign,Central Java,Batang,103.3466
2021-06-01,Foreign,Central Java,Blora,0.0134
2021-06-01,Foreign,Central Java,Boyolali,13.2666
2021-06-01,Foreign,Central Java,Brebes,18.322
2021-06-01,Foreign,Central Java,Cilacap,0.0304
2021-06-01,Foreign,Central Java,Demak,1.8662
2021-06-01,Foreign,Central Java,Grobogan,0.9789
2021-06-01,Foreign,Central Java,Jepara,50.752
2021-06-01,Foreign,Central Java,Karanganyar,1.1585
2021-06-01,Foreign,Central Java,Kendal,59.2613
2021-06-01,Foreign,Central Java,Klaten,0.7616
2021-06-01,Foreign,Central Java,Kudus,0.0075
2021-06-01,Foreign,Central Java,Magelang,0.036
2021-06-01,Foreign,Central Java,Pati,1.4726
2021-06-01,Foreign,Central Java,Pemalang,0.0189
2021-06-01,Foreign,Central Java,Purbalingga,0.6873
2021-06-01,Foreign,Central Java,Rembang,4.9169
2021-06-01,Foreign,Central Java,Semarang,1.1164
2021-06-01,Foreign,Central Java,Sukoharjo,0.1145
2021-06-01,Foreign,Central Java,Tegal,0.878
2021-06-01,Foreign,Central Java,Temanggung,56.3816
2021-06-01,Foreign,Central Java,Wonogiri,2.6567
2021-06-01,Foreign,Central Kalimantan,East Kotawaringin,1.9664
2021-06-01,Foreign,Central Kalimantan,Gunung Mas,25.6697
2021-06-01,Foreign,Central Kalimantan,Kapuas,1.5849
2021-06-01,Foreign,Central Kalimantan,Murung Raya,7.8598
2021-06-01,Foreign,Central Kalimantan,North Barito,0.235
2021-06-01,Foreign,Central Kalimantan,Seruyan,0.3562
2021-06-01,Foreign,Central Kalimantan,South Barito,0.0064
2021-06-01,Foreign,Central Kalimantan,West Kotawaringin,0.0048
2021-06-01,Foreign,Central Papua,Mimika,219.9079
2021-06-01,Foreign,Central Papua,Nabire,3.5788
2021-06-01,Foreign,Central Sulawesi,Banggai,0.6143
2021-06-01,Foreign,Central Sulawesi,Donggala,0.4596
2021-06-01,Foreign,Central Sulawesi,Morowali,377.7821
2021-06-01,Foreign,Central Sulawesi,North Morowali,142.9822
2021-06-01,Foreign,Central Sulawesi,Parigi Moutong,0.1102
2021-06-01,Foreign,Central Sulawesi,Sigi,0.0001
2021-06-01,Foreign,Central Sulawesi,Tojo Una Una,0.0756
2021-06-01,Foreign,Central Sulawesi,Toli Toli,0.0012
2021-06-01,Foreign,DI Yogyakarta,Bantul,0.1479
2021-06-01,Foreign,DI Yogyakarta,Sleman,2.2681
2021-06-01,Foreign,East Java,Banyuwangi,0.0397
2021-06-01,Foreign,East Java,Bojonegoro,0.0297
2021-06-01,Foreign,East Java,Bondowoso,2.2267
2021-06-01,Foreign,East Java,Gresik,13.615
2021-06-01,Foreign,East Java,Jember,6.6962
2021-06-01,Foreign,East Java,Jombang,0.0295
2021-06-01,Foreign,East Java,Kediri,0.0257
2021-06-01,Foreign,East Java,Lamongan,1.2477
2021-06-01,Foreign,East Java,Madiun,0.0514
2021-06-01,Foreign,East Java,Malang,13.2121
2021-06-01,Foreign,East Java,Mojokerto,15.0811
2021-06-01,Foreign,East Java,Ngawi,0.1627
2021-06-01,Foreign,East Java,Pamekasan,0.0001
2021-06-01,Foreign,East Java,Pasuruan,84.1751
2021-06-01,Foreign,East Java,Probolinggo,0.0002
2021-06-01,Foreign,East Java,Sidoarjo,1.8315
2021-06-01,Foreign,East Java,Tuban,8.6181
2021-06-01,Foreign,East Java,Tulungagung,0.0164
2021-06-01,Foreign,East Kalimantan,Berau,1.2121
2021-06-01,Foreign,East Kalimantan,East Kutai,47.2722
2021-06-01,Foreign,East Kalimantan,Kutai Kartanegara,46.1439
2021-06-01,Foreign,East Kalimantan,Mahakam Hulu,0.0685
2021-06-01,Foreign,East Kalimantan,North Penajam Paser,0.8458
2021-06-01,Foreign,East Kalimantan,Paser,0.0548
2021-06-01,Foreign,East Kalimantan,West Kutai,11.0709
2021-06-01,Foreign,East Nusa Tenggara,Alor,0.9233
2021-06-01,Foreign,East Nusa Tenggara,Belu,0.6244
2021-06-01,Foreign,East Nusa Tenggara,East Flores,0.2763
2021-06-01,Foreign,East Nusa Tenggara,East Sumba,0.4423
2021-06-01,Foreign,East Nusa Tenggara,Kupang,0.027
2021-06-01,Foreign,East Nusa Tenggara,Lembata,1.2317
2021-06-01,Foreign,East Nusa Tenggara,Nagekeo,0.1304
2021-06-01,Foreign,East Nusa Tenggara,Rote Ndao,1.5666
2021-06-01,Foreign,East Nusa Tenggara,Sikka,0.0029
2021-06-01,Foreign,East Nusa Tenggara,South West Sumba,0.0074
2021-06-01,Foreign,East Nusa Tenggara,West Manggarai,2.0211
2021-06-01,Foreign,Gorontalo,Bone Bolango,0.045
2021-06-01,Foreign,Gorontalo,Gorontalo,0.0082
2021-06-01,Foreign,Gorontalo,North Gorontalo,5.6335
2021-06-01,Foreign,Gorontalo,Pohuwato,4.1569
2021-06-01,Foreign,Jambi,Batanghari,0.0684
2021-06-01,Foreign,Jambi,Bungo,0.1916
2021-06-01,Foreign,Jambi,East Tanjung Jabung,0.6338
2021-06-01,Foreign,Jambi,Merangin,0.0682
2021-06-01,Foreign,Jambi,Muaro Jambi,0.9284
2021-06-01,Foreign,Jambi,Sarolangun,0.7205
2021-06-01,Foreign,Jambi,Tebo,0.1981
2021-06-01,Foreign,Jambi,West Tanjung Jabung,0.6635
2021-06-01,Foreign,Lampung,Central Lampung,1.0003
2021-06-01,Foreign,Lampung,East Lampung,0.0966
2021-06-01,Foreign,Lampung,Mesuji,0.602
2021-06-01,Foreign,Lampung,North Lampung,0.002
2021-06-01,Foreign,Lampung,Pesawaran,0.2324
2021-06-01,Foreign,Lampung,South Lampung,53.1318
2021-06-01,Foreign,Lampung,Tanggamus,0.0368
2021-06-01,Foreign,Lampung,Tulang Bawang,0.0052
2021-06-01,Foreign,Lampung,Way Kanan,1.6791
2021-06-01,Foreign,Lampung,West Pesisir,0.008
2021-06-01,Foreign,Maluku,Buru,0.2738
2021-06-01,Foreign,Maluku,West of Seram,0.0112
2021-06-01,Foreign,North Kalimantan,Bulungan,82.3528
2021-06-01,Foreign,North Kalimantan,Malinau,2.2221
2021-06-01,Foreign,North Kalimantan,Nunukan,0.1356
2021-06-01,Foreign,North Maluku,Central Halmahera,801.5261
2021-06-01,Foreign,North Maluku,Morotai Island,0.2409
2021-06-01,Foreign,North Maluku,North Halmahera,2.1063
2021-06-01,Foreign,North Maluku,South Halmahera,147.3482
2021-06-01,Foreign,North Maluku,Sula Islands,0.0073
2021-06-01,Foreign,North Maluku,Taliabu Island,0.9881
2021-06-01,Foreign,North Sulawesi,Bolaang Mangondow,1.0582
2021-06-01,Foreign,North Sulawesi,North Minahasa,42.5248
2021-06-01,Foreign,North Sulawesi,South Bolaang Mangondow,0.0349
2021-06-01,Foreign,North Sulawesi,South Minahasa,0.1142
2021-06-01,Foreign,North Sumatera,Asahan,0.7825
2021-06-01,Foreign,North Sumatera,Batu Bara,1.0024
2021-06-01,Foreign,North Sumatera,Dairi,4.3431
2021-06-01,Foreign,North Sumatera,Deli Serdang,16.056
2021-06-01,Foreign,North Sumatera,Humbang Hasundutan,3.0053
2021-06-01,Foreign,North Sumatera,Karo,0.122
2021-06-01,Foreign,North Sumatera,Labuhanbatu,1.1023
2021-06-01,Foreign,North Sumatera,Langkat,0.3991
2021-06-01,Foreign,North Sumatera,Mandailing Natal,70.0598
2021-06-01,Foreign,North Sumatera,North Labuhanbatu,0.329
2021-06-01,Foreign,North Sumatera,North Padang Lawas,0.031
2021-06-01,Foreign,North Sumatera,North Tapanuli,1.6127
2021-06-01,Foreign,North Sumatera,Padang Lawas,0.0043
2021-06-01,Foreign,North Sumatera,Samosir,0.1215
2021-06-01,Foreign,North Sumatera,Serdang Bedagai,1.3192
2021-06-01,Foreign,North Sumatera,Simalungun,21.3048
2021-06-01,Foreign,North Sumatera,South Labuhanbatu,0.2657
2021-06-01,Foreign,North Sumatera,South Nias,0.1029
2021-06-01,Foreign,North Sumatera,South Tapanuli,8.6588
2021-06-01,Foreign,North Sumatera,Toba Samosir,12.0083
2021-06-01,Foreign,Papua,Keerom,0.0012
2021-06-01,Foreign,Riau,Bengkalis,28.7798
2021-06-01,Foreign,Riau,Indragiri Hilir,1.5542
2021-06-01,Foreign,Riau,Indragiri Hulu,0.2131
2021-06-01,Foreign,Riau,Kampar,7.6743
2021-06-01,Foreign,Riau,Kuantan Singingi,0.3902
2021-06-01,Foreign,Riau,Pelalawan,133.314
2021-06-01,Foreign,Riau,Rokan Hilir,0.2555
2021-06-01,Foreign,Riau,Rokan Hulu,28.5518
2021-06-01,Foreign,Riau,Siak,2.7157
2021-06-01,Foreign,Riau Islands,Bintan,145.7008
2021-06-01,Foreign,Riau Islands,Karimun,61.1704
2021-06-01,Foreign,South East Sulawesi,Bombana,1.5386
2021-06-01,Foreign,South East Sulawesi,Buton,18.7802
2021-06-01,Foreign,South East Sulawesi,Kendari,331.1831
2021-06-01,Foreign,South East Sulawesi,Kolaka,0.0301
2021-06-01,Foreign,South East Sulawesi,Konawe,0.0061
2021-06-01,Foreign,South East Sulawesi,North Konawe,0.6656
2021-06-01,Foreign,South East Sulawesi,Wakatobi,0.0017
2021-06-01,Foreign,South Kalimantan,Balangan,1.7094
2021-06-01,Foreign,South Kalimantan,Barito Kuala,1.3277
2021-06-01,Foreign,South Kalimantan,Central Hulu Sungai,0.0035
2021-06-01,Foreign,South Kalimantan,Kotabaru,0.2656
2021-06-01,Foreign,South Kalimantan,Tabalong,1.9572
2021-06-01,Foreign,South Kalimantan,Tanah Bumbu,0.0538
2021-06-01,Foreign,South Kalimantan,Tanah Laut,2.0755
2021-06-01,Foreign,South Kalimantan,Tapin,0.8997
2021-06-01,Foreign,South Papua,Boven Digoel,0.0659
2021-06-01,Foreign,South Papua,Mappi,0.0018
2021-06-01,Foreign,South Papua,Merauke,1.1065
2021-06-01,Foreign,South Sulawesi,Bantaeng,11.4822
2021-06-01,Foreign,South Sulawesi,Barru,0.0185
2021-06-01,Foreign,South Sulawesi,Bulukumba,0.0006
2021-06-01,Foreign,South Sulawesi,East Luwu,34.5348
2021-06-01,Foreign,South Sulawesi,Luwu,8.184
2021-06-01,Foreign,South Sulawesi,Maros,0.0068
2021-06-01,Foreign,South Sulawesi,Pangkajene Islands,0.0075
2021-06-01,Foreign,South Sulawesi,Pinrang,0.0851
2021-06-01,Foreign,South Sulawesi,Sidenreng Rappang,0.0086
2021-06-01,Foreign,South Sulawesi,Wajo,0.2956
2021-06-01,Foreign,South Sumatera,Banyuasin,2.2948
2021-06-01,Foreign,South Sumatera,Lahat,358.9556
2021-06-01,Foreign,South Sumatera,Muara Enim,40.6668
2021-06-01,Foreign,South Sumatera,Musi Banyuasin,3.0851
2021-06-01,Foreign,South Sumatera,Musi Rawas,1.1249
2021-06-01,Foreign,South Sumatera,North Musi Rawas,3.9175
2021-06-01,Foreign,South Sumatera,Ogan Ilir,0.842
2021-06-01,Foreign,South Sumatera,Ogan Komering Ilir,25.8976
2021-06-01,Foreign,South Sumatera,Ogan Komering Ulu,0.3728
2021-06-01,Foreign,South West Papua,Maybrat,1.0457
2021-06-01,Foreign,South West Papua,Raja Ampat,0.464
2021-06-01,Foreign,South West Papua,South Sorong,2.4704
2021-06-01,Foreign,West Java,Bandung,39.9965
2021-06-01,Foreign,West Java,Bekasi,555.1185
2021-06-01,Foreign,West Java,Bogor,209.4275
2021-06-01,Foreign,West Java,Cianjur,0.4451
2021-06-01,Foreign,West Java,Cirebon,229.9918
2021-06-01,Foreign,West Java,Garut,5.2881
2021-06-01,Foreign,West Java,Indramayu,7.3315
2021-06-01,Foreign,West Java,Karawang,187.6813
2021-06-01,Foreign,West Java,Kuningan,0.0051
2021-06-01,Foreign,West Java,Majalengka,1.2356
2021-06-01,Foreign,West Java,Purwakarta,38.1193
2021-06-01,Foreign,West Java,Subang,104.4562
2021-06-01,Foreign,West Java,Sukabumi,0.3597
2021-06-01,Foreign,West Java,Sumedang,0.9706
2021-06-01,Foreign,West Java,West Bandung,41.0106
2021-06-01,Foreign,West Kalimantan,Bengkayang,35.336
2021-06-01,Foreign,West Kalimantan,Ketapang,76.994
2021-06-01,Foreign,West Kalimantan,Kubu Raya,0.6216
2021-06-01,Foreign,West Kalimantan,Landak,5.3216
2021-06-01,Foreign,West Kalimantan,Melawi,0.0214
2021-06-01,Foreign,West Kalimantan,Mempawah,0.0193
2021-06-01,Foreign,West Kalimantan,Sambas,1.7715
2021-06-01,Foreign,West Kalimantan,Sanggau,2.377
2021-06-01,Foreign,West Kalimantan,Sekadau,1.1783
2021-06-01,Foreign,West Kalimantan,Sintang,0.9801
2021-06-01,Foreign,West Nusa Tenggara,Bima,0.0058
2021-06-01,Foreign,West Nusa Tenggara,Central Lombok,5.5683
2021-06-01,Foreign,West Nusa Tenggara,Dompu,16.1583
2021-06-01,Foreign,West Nusa Tenggara,East Lombok,0.1895
2021-06-01,Foreign,West Nusa Tenggara,North Lombok,3.6695
2021-06-01,Foreign,West Nusa Tenggara,Sumbawa,1.9099
2021-06-01,Foreign,West Nusa Tenggara,West Lombok,3.146
2021-06-01,Foreign,West Nusa Tenggara,West Sumbawa,26.3297
2021-06-01,Foreign,West Sulawesi,Central Mamuju,0.4833
2021-06-01,Foreign,West Sulawesi,Mamasa,0.1622
2021-06-01,Foreign,West Sulawesi,Mamuju,0.0132
2021-06-01,Foreign,West Sulawesi,Pasangkayu,0.548
2021-06-01,Foreign,West Sulawesi,Polewali Mandar,0.0931
2021-06-01,Foreign,West Sumatera,Agam,0.2043
2021-06-01,Foreign,West Sumatera,Dharmasraya,2.5825
2021-06-01,Foreign,West Sumatera,Lima Puluh Kabupaten,0.0494
2021-06-01,Foreign,West Sumatera,Mentawai Islands,0.1248
2021-06-01,Foreign,West Sumatera,Padang Pariaman,0.0842
2021-06-01,Foreign,West Sumatera,Pasaman,0.034
2021-06-01,Foreign,West Sumatera,Solok,0.0371
2021-06-01,Foreign,West Sumatera,South Pesisir,1.0525
2021-06-01,Foreign,West Sumatera,South Solok,0.0071
2021-06-01,Foreign,West Sumatera,West Pasaman,1.9022
2021-09-01,Foreign,Aceh,Aceh Besar,0.0134
2021-09-01,Foreign,Aceh,Aceh Singkil,0.1634
2021-09-01,Foreign,Aceh,Aceh Tamiang,0.2677
2021-09-01,Foreign,Aceh,Bener Meriah,0.6164
2021-09-01,Foreign,Aceh,Bireuen,0.3577
2021-09-01,Foreign,Aceh,Central Aceh,0.6311
2021-09-01,Foreign,Aceh,East Aceh,0.0005
2021-09-01,Foreign,Aceh,Nagan Raya,8.4869
2021-09-01,Foreign,Aceh,North Aceh,0.0055
2021-09-01,Foreign,Aceh,Pidie,0.227
2021-09-01,Foreign,Aceh,Simeulue,0.0105
2021-09-01,Foreign,Aceh,South Aceh,0.0032
2021-09-01,Foreign,Aceh,South East Aceh,0.0023
2021-09-01,Foreign,Bali,Badung,15.9279
2021-09-01,Foreign,Bali,Bangli,0.2542
2021-09-01,Foreign,Bali,Buleleng,0.8745
2021-09-01,Foreign,Bali,Gianyar,14.5245
2021-09-01,Foreign,Bali,Jembrana,0.4032
2021-09-01,Foreign,Bali,Karangasem,0.9961
2021-09-01,Foreign,Bali,Klungkung,0.6433
2021-09-01,Foreign,Bali,Tabanan,1.5497
2021-09-01,Foreign,Bangka Belitung,Bangka,0.7926
2021-09-01,Foreign,Bangka Belitung,Belitung,0.2089
2021-09-01,Foreign,Bangka Belitung,East Belitung,0.8152
2021-09-01,Foreign,Bangka Belitung,South Bangka,0.001
2021-09-01,Foreign,Bangka Belitung,West Bangka,10.5884
2021-09-01,Foreign,Banten,Lebak,1.5533
2021-09-01,Foreign,Banten,Pandeglang,0.014
2021-09-01,Foreign,Banten,Serang,67.4525
2021-09-01,Foreign,Banten,Tangerang,102.0927
2021-09-01,Foreign,Bengkulu,Central Bengkulu,0.0626
2021-09-01,Foreign,Bengkulu,Kaur,0.0034
2021-09-01,Foreign,Bengkulu,Lebong,0.0377
2021-09-01,Foreign,Bengkulu,Muko Muko,0.1845
2021-09-01,Foreign,Bengkulu,North Bengkulu,0.0781
2021-09-01,Foreign,Bengkulu,Rejang Lebong,0.0031
2021-09-01,Foreign,Bengkulu,Seluma,0.0173
2021-09-01,Foreign,Central Java,Banyumas,0.0003
2021-09-01,Foreign,Central Java,Batang,53.3637
2021-09-01,Foreign,Central Java,Boyolali,3.7186
2021-09-01,Foreign,Central Java,Brebes,1.9271
2021-09-01,Foreign,Central Java,Cilacap,0.1872
2021-09-01,Foreign,Central Java,Demak,0.4761
2021-09-01,Foreign,Central Java,Grobogan,10.361
2021-09-01,Foreign,Central Java,Jepara,119.2487
2021-09-01,Foreign,Central Java,Karanganyar,2.7824
2021-09-01,Foreign,Central Java,Kendal,88.241
2021-09-01,Foreign,Central Java,Klaten,0.0007
2021-09-01,Foreign,Central Java,Magelang,0.0006
2021-09-01,Foreign,Central Java,Pati,3.6368
2021-09-01,Foreign,Central Java,Pemalang,0.0555
2021-09-01,Foreign,Central Java,Purbalingga,5.0979
2021-09-01,Foreign,Central Java,Purworejo,0.0221
2021-09-01,Foreign,Central Java,Rembang,3.1197
2021-09-01,Foreign,Central Java,Semarang,0.6091
2021-09-01,Foreign,Central Java,Sukoharjo,1.0326
2021-09-01,Foreign,Central Java,Tegal,8.2249
2021-09-01,Foreign,Central Java,Temanggung,6.0145
2021-09-01,Foreign,Central Java,Wonogiri,0.2986
2021-09-01,Foreign,Central Java,Wonosobo,0.1063
2021-09-01,Foreign,Central Kalimantan,East Barito,0.0027
2021-09-01,Foreign,Central Kalimantan,East Kotawaringin,1.7546
2021-09-01,Foreign,Central Kalimantan,Gunung Mas,0.8442
2021-09-01,Foreign,Central Kalimantan,Kapuas,4.9926
2021-09-01,Foreign,Central Kalimantan,Katingan,7.7373
2021-09-01,Foreign,Central Kalimantan,Lamandau,0.0002
2021-09-01,Foreign,Central Kalimantan,Murung Raya,15.5608
2021-09-01,Foreign,Central Kalimantan,North Barito,0.7963
2021-09-01,Foreign,Central Kalimantan,Seruyan,10.6248
2021-09-01,Foreign,Central Kalimantan,South Barito,0.6583
2021-09-01,Foreign,Central Kalimantan,Sukamara,0.6407
2021-09-01,Foreign,Central Kalimantan,West Kotawaringin,2.6489
2021-09-01,Foreign,Central Papua,Mimika,361.4761
2021-09-01,Foreign,Central Sulawesi,Banggai,0.5746
2021-09-01,Foreign,Central Sulawesi,Donggala,1.8186
2021-09-01,Foreign,Central Sulawesi,Morowali,439.499
2021-09-01,Foreign,Central Sulawesi,North Morowali,234.3673
2021-09-01,Foreign,Central Sulawesi,Parigi Moutong,0.0602
2021-09-01,Foreign,Central Sulawesi,Tojo Una Una,0.2159
2021-09-01,Foreign,DI Yogyakarta,Bantul,0.231
2021-09-01,Foreign,DI Yogyakarta,Gunung Kidul,0.1537
2021-09-01,Foreign,DI Yogyakarta,Kulon Progo,0.1817
2021-09-01,Foreign,DI Yogyakarta,Sleman,2.0017
2021-09-01,Foreign,East Java,Banyuwangi,0.0147
2021-09-01,Foreign,East Java,Blitar,0.0134
2021-09-01,Foreign,East Java,Bojonegoro,0.2959
2021-09-01,Foreign,East Java,Bondowoso,1.4056
2021-09-01,Foreign,East Java,Gresik,149.5189
2021-09-01,Foreign,East Java,Jember,4.0255
2021-09-01,Foreign,East Java,Kediri,0.5072
2021-09-01,Foreign,East Java,Lamongan,4.6859
2021-09-01,Foreign,East Java,Lumajang,0.0143
2021-09-01,Foreign,East Java,Madiun,0.2563
2021-09-01,Foreign,East Java,Malang,13.1605
2021-09-01,Foreign,East Java,Mojokerto,5.3714
2021-09-01,Foreign,East Java,Pacitan,0.0002
2021-09-01,Foreign,East Java,Pamekasan,0.0001
2021-09-01,Foreign,East Java,Pasuruan,57.7667
2021-09-01,Foreign,East Java,Probolinggo,0.9865
2021-09-01,Foreign,East Java,Sidoarjo,84.061
2021-09-01,Foreign,East Java,Situbondo,0.0753
2021-09-01,Foreign,East Java,Tuban,38.1287
2021-09-01,Foreign,East Java,Tulungagung,0.0135
2021-09-01,Foreign,East Kalimantan,Berau,33.0543
2021-09-01,Foreign,East Kalimantan,East Kutai,31.6018
2021-09-01,Foreign,East Kalimantan,Kutai Kartanegara,58.6601
2021-09-01,Foreign,East Kalimantan,Mahakam Hulu,0.0002
2021-09-01,Foreign,East Kalimantan,North Penajam Paser,0.7201
2021-09-01,Foreign,East Kalimantan,Paser,22.7407
2021-09-01,Foreign,East Kalimantan,Tana Tidung,0.1928
2021-09-01,Foreign,East Kalimantan,West Kutai,2.3427
2021-09-01,Foreign,East Nusa Tenggara,Alor,0.2785
2021-09-01,Foreign,East Nusa Tenggara,Belu,21.391
2021-09-01,Foreign,East Nusa Tenggara,Central Sumba,1.5452
2021-09-01,Foreign,East Nusa Tenggara,East Sumba,0.2404
2021-09-01,Foreign,East Nusa Tenggara,Kupang,0.0512
2021-09-01,Foreign,East Nusa Tenggara,Lembata,0.0726
2021-09-01,Foreign,East Nusa Tenggara,Nagekeo,0.1459
2021-09-01,Foreign,East Nusa Tenggara,Rote Ndao,1.2624
2021-09-01,Foreign,East Nusa Tenggara,South West Sumba,1.1454
2021-09-01,Foreign,East Nusa Tenggara,West Manggarai,0.8125
2021-09-01,Foreign,East Nusa Tenggara,West Sumba,0.3425
2021-09-01,Foreign,Gorontalo,Bone Bolango,0.1666
2021-09-01,Foreign,Gorontalo,Gorontalo,0.6371
2021-09-01,Foreign,Gorontalo,North Gorontalo,6.0149
2021-09-01,Foreign,Gorontalo,Pohuwato,4.9116
2021-09-01,Foreign,Jambi,Batanghari,0.1642
2021-09-01,Foreign,Jambi,Bungo,1.6032
2021-09-01,Foreign,Jambi,East Tanjung Jabung,0.7724
2021-09-01,Foreign,Jambi,Merangin,0.4156
2021-09-01,Foreign,Jambi,Muaro Jambi,10.2524
2021-09-01,Foreign,Jambi,Sarolangun,0.1087
2021-09-01,Foreign,Jambi,Tebo,4.2527
2021-09-01,Foreign,Jambi,West Tanjung Jabung,0.3622
2021-09-01,Foreign,Lampung,Central Lampung,7.3896
2021-09-01,Foreign,Lampung,East Lampung,0.9872
2021-09-01,Foreign,Lampung,North Lampung,0.0019
2021-09-01,Foreign,Lampung,Pesawaran,0.0138
2021-09-01,Foreign,Lampung,South Lampung,0.0063
2021-09-01,Foreign,Lampung,Tanggamus,0.0239
2021-09-01,Foreign,Lampung,Tulang Bawang,0.0131
2021-09-01,Foreign,Lampung,Way Kanan,1.8878
2021-09-01,Foreign,Maluku,Buru,0.647
2021-09-01,Foreign,Maluku,Central Maluku,0.4349
2021-09-01,Foreign,Maluku,South West Maluku,4.5317
2021-09-01,Foreign,Maluku,West of Seram,0.0316
2021-09-01,Foreign,North Kalimantan,Bulungan,0.5982
2021-09-01,Foreign,North Kalimantan,Malinau,12.3007
2021-09-01,Foreign,North Kalimantan,Nunukan,0.4393
2021-09-01,Foreign,North Kalimantan,Tana Tidung,0.1928
2021-09-01,Foreign,North Maluku,Central Halmahera,306.168
2021-09-01,Foreign,North Maluku,East Halmahera,0.2622
2021-09-01,Foreign,North Maluku,Morotai Island,0.107
2021-09-01,Foreign,North Maluku,North Halmahera,0.0148
2021-09-01,Foreign,North Maluku,South Halmahera,122.5631
2021-09-01,Foreign,North Maluku,Sula Islands,0.0096
2021-09-01,Foreign,North Sulawesi,Bolaang Mangondow,0.0862
2021-09-01,Foreign,North Sulawesi,North Minahasa,28.2592
2021-09-01,Foreign,North Sulawesi,South Bolaang Mangondow,0.0545
2021-09-01,Foreign,North Sulawesi,South Minahasa,0.6763
